,COMUNA,P09,esc_rec,urban,hom,Artés,Boric,Kast,MEO,Parisi,Provoste,Sichel,cluster
133,7401,46.11668262839663,10.463601924848982,0.8239826183907717,0.4658299861347361,0.0086617819301065,0.215182632854847,0.3424944842426388,0.0647726963201046,0.1338218069893498,0.1126848800152534,0.1223817176476997,4
134,7402,46.419627313173,8.984093319194061,0.4155651557160358,0.4852021406925011,0.0100449378799894,0.1998413957176844,0.2828443034628601,0.0890827385672746,0.1496167063177372,0.1583399418450964,0.1102299762093576,3
135,7403,46.638130455346776,8.356236362826735,0.2944489831018618,0.5062561809347723,0.0055572094869504,0.1631437927954748,0.4150044656147663,0.0514041877542919,0.1068770467401012,0.1403195395454996,0.1176937580629155,3
136,7404,47.35111411208643,9.52836272703343,0.7262145911707019,0.4758367898138324,0.0065304655203403,0.1648792762566652,0.3896710802228746,0.049667485471212,0.0929243304775028,0.1434305913366484,0.1528967707147564,3
137,7405,47.64110328483971,8.43135149644343,0.3395431505496675,0.5000329142255283,0.0076166735909153,0.125744356737294,0.4101924941143886,0.0553939897521119,0.1020634261182661,0.129206481096801,0.1697825785902229,0
138,7406,46.156956355170486,9.468517121737818,0.7003506910676922,0.4756726490437037,0.0085017948233515,0.1712954216260469,0.3349707160400529,0.0616537565337867,0.1347062157566597,0.1575036211348321,0.1313684740852698,3
139,7407,47.291234607906674,9.137258172114745,0.5816591056383669,0.479747245625405,0.0071477195371,0.1640571817562968,0.3498978897208986,0.0673927842069435,0.1082368958475153,0.1594622191967324,0.1438053097345132,3
140,7408,46.15102856297173,8.49319830713422,0.3400917566967589,0.5018499334023975,0.0108383806184252,0.1488683455530761,0.358144724258846,0.0773031558814153,0.1182658591010519,0.1708638826904686,0.1157156518967166,3
141,8101,43.34314625887976,12.53799783984302,0.9814991037245224,0.4744450837630292,0.0145700905018926,0.2486608372700466,0.3062371822995847,0.0587088940811558,0.1293656704996479,0.1126529196298299,0.1298044057178422,1
142,8102,44.24378905744313,10.741636223803114,0.9727083357851504,0.4707606124442456,0.0120006774575984,0.1997532118748639,0.280636810142508,0.0772543611332897,0.2476107522198833,0.1158210544143621,0.0669231327574943,1
143,8103,44.74502291222854,11.826174139173482,0.9992950083526184,0.4594093396067372,0.0143027760785341,0.2361268898016254,0.2650528707506773,0.0797576393136998,0.1726819889889015,0.1133735325817821,0.1187043024847796,1
144,8104,49.07381037142518,8.771843465419641,0.4126023495906016,0.5061113088880977,0.0118483412322274,0.1342093925032313,0.3364928909952606,0.0682895303748384,0.1454114605773373,0.1732012063765618,0.1305471779405428,0
145,8105,45.12956550876801,9.83919854694063,0.8449123198927734,0.4766000223388808,0.0110406389476156,0.1706600892647404,0.2758985200845666,0.1007751937984496,0.2165844491425886,0.1269673478975804,0.0980737608644585,4
146,8106,46.20839407191448,9.941748474807222,0.99738824101069,0.4723335762876579,0.010371282439856,0.1843625686683083,0.2938056450085243,0.0858117067626444,0.2189808675885584,0.1455768137904906,0.0610911157416177,4
147,8107,45.36279823434095,10.778897197328616,0.990193887243672,0.4681790244175001,0.0143432792861939,0.2103041350858678,0.2313633310946944,0.0792478173270651,0.2122229684351914,0.1662669097188909,0.0862515590520963,4
148,8108,43.12208767306647,12.188781427218656,0.9988810808549796,0.4644246455013176,0.0105506170708552,0.2128462932596875,0.3109950806938811,0.0631310951928885,0.157007853629067,0.1027876068007249,0.1426814533528954,1
149,8109,47.17974829474493,8.914632951092816,0.662887885483716,0.4822749543664136,0.0133408493047726,0.1664787673806839,0.4049229612927471,0.0640736565201052,0.1516347237880496,0.119879744456971,0.0796692972566704,3
150,8110,45.13114459378478,11.583740520849751,0.9895728105470422,0.4716291413406386,0.0137340417096185,0.2095472206803584,0.3011656490365554,0.0721909444136071,0.2083895012290857,0.098184124970264,0.0967885179605106,1
151,8111,46.75930273923871,10.599127272727271,0.9014111229692872,0.4594806118818925,0.0110533732605249,0.2183811872467852,0.3026686630262462,0.0627091773824203,0.1675180553109036,0.1463801303505372,0.0912894134225823,3
152,8112,45.23949585782058,11.52923406039056,0.99168731855838,0.4626354174042342,0.0133268779940882,0.2085414330853124,0.2539496483538885,0.0871725614106615,0.2251044745693609,0.1171644072979309,0.0947405972887575,1
153,8201,45.51242488224785,9.432182251538164,0.913919116452818,0.4797791132044827,0.0106849623214486,0.1754583286469463,0.3909571476774266,0.0710831177595321,0.140929029355528,0.1516139916769767,0.0592734225621414,4
154,8202,45.189229506973966,9.90723040160333,0.7513612292086224,0.483516073692847,0.0085642668152067,0.1533908926333379,0.3469572482941094,0.060019495891937,0.2343684723576103,0.1174627489207631,0.0792368750870352,4
155,8203,45.82890178067843,9.321837174597912,0.5602288292643622,0.4734106840705825,0.012582144574451,0.139605706042635,0.5045680397499599,0.0457605385478442,0.1090719666613239,0.1167655072928353,0.0716460971309504,3
156,8204,47.71789193976971,8.79819004524887,0.5013286093888397,0.4980070859167405,0.0095905569900405,0.1217263002582073,0.5743268166728145,0.051272593139063,0.0793065289561047,0.1128734784212467,0.050903725562523,0
157,8205,45.75470984020185,9.65687032740397,0.93174936921783,0.4806139613120269,0.0128016960208741,0.1734344422700587,0.3178408349641226,0.0643346379647749,0.2087410306588388,0.1575342465753424,0.0653131115459882,4
158,8206,45.2825241416309,9.135111050178228,0.8844554721030042,0.4758583690987124,0.0099974365547295,0.132017431427839,0.4482184055370418,0.048705460138426,0.1623942578825942,0.1375288387592924,0.0611381697000769,4
159,8207,43.99388670017661,8.437742114001107,0.3674772449395462,0.5023773943757641,0.0151878497202238,0.1548094857447375,0.5158539834798828,0.0373034905409006,0.0857980282440714,0.1286970423661071,0.0623501199040767,4
160,8301,44.780819612541904,10.743553077541817,0.7421343852232798,0.4737812840775993,0.0081682457651449,0.135615848406546,0.4233563020384726,0.0467126040769451,0.1667815101923629,0.0923916164226241,0.1269738730979041,1
161,8302,48.17783505154639,9.335997335997336,0.4971005154639175,0.470360824742268,0.009229098805646,0.1330076004343105,0.2969598262757872,0.0494028230184582,0.2171552660152008,0.1802388707926167,0.1140065146579804,0
162,8303,45.72735350512089,9.483624193162802,0.7396997614927746,0.4900621989430856,0.0068747677443329,0.1216090672612411,0.3435525826830174,0.0641954663693794,0.2574321813452248,0.1188219992567818,0.0875139353400223,4
163,8304,46.97806592341251,9.665180230397622,0.7164323800290838,0.4678865729520116,0.0093143306026259,0.1457748849736281,0.3040062843676355,0.0709235776007182,0.2575468522051397,0.1136797216922904,0.098754348557962,3
164,8305,46.13130391127744,9.156986453887548,0.8037971794988819,0.4895714481310757,0.0086606243705941,0.1360523665659617,0.3788519637462235,0.0468277945619335,0.1842900302114803,0.1625377643504531,0.0827794561933534,3
165,8306,46.04685318301701,9.69523959316347,0.8561824481563841,0.4867352743445208,0.0086011342155009,0.1292060491493383,0.349054820415879,0.0450850661625708,0.2695652173913043,0.1194706994328922,0.0790170132325141,4
166,8307,46.25750834260289,8.924292016507756,0.610678531701891,0.4862347052280311,0.0067476383265856,0.0944669365721997,0.4170040485829959,0.0585695006747638,0.1784075573549257,0.1371120107962213,0.1076923076923077,3
167,8308,50.127394636015325,8.817021276595744,0.4540229885057471,0.4993614303959131,0.0060142154182613,0.1284855112083105,0.3652268999453253,0.0431930016402405,0.1273920174958994,0.2236194641880809,0.1060688901038819,5
168,8309,48.49680228602531,8.805916505391208,0.5750442237039053,0.4878214723091577,0.0112506541077969,0.1072736787022501,0.3869701726844584,0.0638409209837781,0.1766091051805337,0.1496598639455782,0.1043956043956044,0
169,8310,48.858246427191965,9.609344326658814,0.8304364619544226,0.4669756662804171,0.0068892421833598,0.1658717541070482,0.2702702702702703,0.1081081081081081,0.228404875463699,0.1494435612082671,0.0710121886592474,0
170,8311,46.60416462037128,9.102802802802804,0.5658579707297908,0.4809940084471074,0.0091850693765878,0.1260504201680672,0.4068790306820402,0.0439710768028141,0.1690443619308188,0.1309360953683799,0.1139339456712917,3
171,8312,47.88078725398313,9.52511240792117,0.8271790065604498,0.4795688847235239,0.0093277015135515,0.1460753255895811,0.3208377331925378,0.0536782822949665,0.2020415346708905,0.1652587117212249,0.1027807110172474,0
172,8313,48.83277955657585,9.121614082935595,0.582673835558509,0.4871624478946414,0.0099930281199163,0.1604694399256332,0.3805484545665814,0.0548454566581454,0.1575644898907738,0.144317917731815,0.0922612131071345,0
173,8314,42.26978146194424,7.363706763035622,0.0,0.5214770158251696,0.0216567406605305,0.2041147807255008,0.2717920952896589,0.0644288034650785,0.1380617217108825,0.2160259880887926,0.083919870059556,7
174,9101,43.35658268911239,12.023093650679858,0.9346222406322284,0.4645511707678059,0.0100706448218848,0.1955174774955325,0.3926632930841559,0.0566745160913205,0.1263172837650517,0.1003640796967115,0.1183927050453429,1
175,9102,47.634463876627365,8.493076878512253,0.5271833268145499,0.489858635525507,0.0119462945343059,0.1296120097261867,0.4203404165345173,0.0525425520668146,0.0997991331007506,0.1847975473094407,0.1009620467279839,0
176,9103,49.05263551961665,9.102972889710411,0.4859988020365379,0.4979035639412998,0.0072546773577701,0.1388570701285477,0.4313351151839124,0.0525645920834924,0.1223113147511772,0.1485299732722413,0.0991472572228586,0
177,9104,45.65524861878453,8.595585412667946,0.2972375690607735,0.50902394106814,0.0175922731976543,0.1890307002414625,0.4246291824767161,0.0431183166609175,0.0931355639875819,0.1148671955846843,0.1176267678509831,3
178,9105,47.144244255043695,8.9868472384774,0.3151904196784982,0.4963858021361527,0.013695652173913,0.1501086956521739,0.3946739130434782,0.0620652173913043,0.1032608695652173,0.1771739130434782,0.0990217391304347,3
179,9106,47.51724137931034,8.094695621217515,0.3508592238534198,0.497439399112325,0.0143081144649157,0.1724813798510388,0.3531948255586045,0.0736965895727165,0.0927087416699333,0.222265778126225,0.071344570756566,0
180,9107,48.28628780444286,9.458632101489243,0.6907841912748685,0.4772950307788384,0.0061293288384921,0.1216671774440698,0.4834508121360711,0.0349371743794054,0.1015936254980079,0.1288691388292981,0.1233527428746552,0
181,9108,44.91707334577293,9.943429427180831,0.7155877709200517,0.4781469786134634,0.0093957979903432,0.1416547044238549,0.4514550437165601,0.0512201487668015,0.1193396841967897,0.143351167949889,0.0835834529557614,4
182,9109,47.72693579655605,9.309979016087668,0.684570646595963,0.4802143916067967,0.0098111615149277,0.1599324823293596,0.3693427576748602,0.0620318599008334,0.1377782466504905,0.1621479058972465,0.0989555860322818,0
183,9110,48.87246314889981,8.92024128686327,0.4424268318735313,0.49946592608417,0.011812812358019,0.1644706951385733,0.428895956383462,0.0431621990004543,0.1122217174011812,0.1490231712857792,0.0904134484325306,0
184,9111,46.68039043924415,9.43973594548552,0.5626329620823426,0.480999457723272,0.0134634293926329,0.1660993873383253,0.355268134029196,0.0764692534604039,0.124574540503744,0.1740412979351032,0.0900839573405945,3
185,9112,43.5555736724822,10.118785926938417,0.59713390220483,0.4769462108447923,0.0103281627562553,0.171837243744641,0.3613297996726167,0.0721802166965468,0.1702393015823524,0.1162210616571829,0.0978642138904045,1
186,9113,46.58957718780728,9.064906709011511,0.5162241887905604,0.4918387413962635,0.0122241086587436,0.1300509337860781,0.4251273344651952,0.0631578947368421,0.1548387096774193,0.1555178268251273,0.0590831918505942,3
187,9114,47.461371113233575,9.893262102049716,0.6498991828504722,0.4764406240050939,0.0081934452438049,0.1571742605915267,0.4483413269384492,0.057154276578737,0.1076139088729016,0.1242006394884092,0.097322142286171,3
188,9115,44.44313319855189,10.930618987464776,0.643048568338897,0.4913254031689313,0.0110947952357643,0.2365801925273291,0.3746940773372491,0.0483765704030021,0.1102953173437755,0.0888399412628487,0.130119105890031,1
189,9116,49.06283740012956,8.001563023333706,0.2145324983804794,0.4909306845173828,0.0210987261146496,0.1512738853503184,0.3146894904458598,0.080812101910828,0.1064888535031847,0.2354697452229299,0.0901671974522293,0
190,9117,49.09040188300933,8.20965578900313,0.3419056751808909,0.5027460552698109,0.0072727272727272,0.1184189723320158,0.4216600790513834,0.0477470355731225,0.1037154150197628,0.1440316205533597,0.1571541501976284,0
191,9118,48.9893558951965,8.502022033189235,0.3916484716157205,0.4982259825327511,0.0098721112856181,0.12676688355396,0.4168723356517837,0.0569890060578864,0.1032084361678258,0.1415750504823872,0.1447161768005384,0
192,9119,45.0701805902217,9.6374245268659,0.542896295208731,0.4871041941956638,0.0093641726753441,0.1352186534319693,0.4188594437681431,0.0513156662608858,0.1218278865062271,0.1502949714392733,0.1131192059181571,4
193,9120,45.76474460563209,10.483272307769472,0.6518346946239181,0.4819700109715957,0.011619931410127,0.2084325196691547,0.4033487996772241,0.0478111761145854,0.109905184587452,0.1035707080895703,0.1153116804518862,4
194,9121,47.043614457831325,8.39325699745547,0.3536144578313253,0.4910843373493976,0.0165352816766006,0.1517015958469525,0.3499327052489905,0.0682561045952701,0.158046529513555,0.1499711593924245,0.1055566237262065,3
195,9201,46.22424887267569,10.257275781855776,0.9132340274611136,0.469828241374069,0.0072272083136513,0.1325932923948984,0.4715162966461974,0.0444024563060935,0.1450165328294757,0.1037789324515824,0.095465281058101,4
196,9202,46.04672007170467,8.819137990168057,0.7421993165648983,0.4814296117864545,0.00945601359966,0.1188907777305567,0.5258181045473863,0.0516362090947726,0.1243093922651933,0.0980662983425414,0.0718232044198895,3
197,9203,48.4796963946869,9.48646967340591,0.7276660341555977,0.4693738140417457,0.0076923076923076,0.1298565840938722,0.5423728813559322,0.0460234680573663,0.0856584093872229,0.1095176010430247,0.0788787483702738,0
198,9204,46.77706208624083,8.475621147020362,0.4775451780282698,0.4861334764716407,0.0171291538198013,0.1661527920520726,0.5104487838300787,0.0623501199040767,0.0613223706748886,0.1103117505995203,0.0722850291195615,3
199,9205,45.80871862615588,8.433739893106756,0.3803170409511228,0.5290620871862616,0.0070206230802983,0.127248793330408,0.4703817463799912,0.0370776656428258,0.0936814392277314,0.1930671347082053,0.0715225976305397,3
200,9206,47.959368764737896,8.146980122324159,0.5936876473789225,0.4939234536549973,0.0080598733448474,0.1111111111111111,0.5414507772020726,0.0374208405296488,0.0797351755900978,0.1329879101899827,0.0892343120322395,0
201,9207,47.83222895812773,7.552616279069768,0.4245030311574792,0.5140279148456225,0.0125331405157869,0.1340081947457218,0.5888165823089901,0.0421788382742829,0.0580862858520125,0.1096649795131357,0.0547119787900699,0
202,9208,48.25408618127786,8.641245226246962,0.6366441879071894,0.4743399245628071,0.0093067426400759,0.1168091168091168,0.5021842355175689,0.043684710351377,0.0769230769230769,0.1754985754985755,0.0755935422602089,0
203,9209,45.87271771969,9.123612239371784,0.8053329830553001,0.4778668067778799,0.0082411113727336,0.1047798445961855,0.4132328702613609,0.0609842241582293,0.1864845773487167,0.135625147162703,0.0906522251000706,3
204,9210,48.28399828399829,8.986527276742988,0.7631917631917632,0.4653224653224653,0.0132877752467729,0.1610984560870665,0.4846874209060997,0.0545431536319919,0.0656795747911921,0.1254112882814477,0.095292331055429,0
205,9211,46.67869409176861,9.926690165947166,0.7286690078339058,0.4689538069694748,0.0082318525069732,0.1168786992312402,0.5763657391659297,0.050343560786448,0.070004762228723,0.1004830260561943,0.0776923600244914,3
206,10101,42.54869843370836,11.067854942893796,0.8914019413192147,0.4860853739245532,0.0137961726746773,0.2146565791425604,0.3285292070338799,0.063183960380222,0.1653258475688382,0.1065694430180411,0.1079387901817808,7
207,10102,46.00327713507324,8.86432119879469,0.4560350613969282,0.5002961266632447,0.013807944050928,0.193849188559132,0.303774769120416,0.0636600017932394,0.1979736393795391,0.128395947278759,0.0985385098179861,3
208,10103,48.82839506172839,8.669233237086942,0.0,0.5552469135802469,0.0123056994818652,0.1839378238341968,0.4183937823834197,0.0446891191709844,0.0958549222797927,0.1172279792746114,0.1275906735751295,0
209,10104,47.986927409926665,8.511615284411636,0.5805080242321182,0.5005845467105963,0.0083443959795183,0.1591124597003603,0.3891522852266262,0.0400151716290536,0.0931158733168974,0.2234022378152854,0.0868575763322586,0
210,10105,45.713841930356885,9.688352104327208,0.6923132495304147,0.4879352694697298,0.0071693153303859,0.1614290835225236,0.3895327996176365,0.0448082208149121,0.144342215318437,0.1588003345680487,0.0939180308280559,4
211,10106,47.61489246897402,8.392710634269486,0.4527865566946735,0.5119093501888538,0.0055857487922705,0.1201690821256038,0.4852053140096618,0.0369867149758454,0.1145833333333333,0.1295289855072463,0.1079408212560386,0
212,10107,45.459094339622645,9.824587241299124,0.8048301886792453,0.4871698113207547,0.0084248149093694,0.1780699514934899,0.3341843247383201,0.071738575440388,0.1756446259892775,0.1519019657901455,0.0800357416390094,4
213,10108,48.96804477342481,8.522421110906071,0.4510742011193356,0.5045134500812422,0.0091091273456002,0.1606850063763891,0.4002550555656768,0.0378939697576972,0.1302605210420841,0.1714337766441974,0.0903625432683549,0
214,10109,44.33552351402325,11.659989984977466,0.7225771126117905,0.4849729269331386,0.008255844268706,0.1937516294429477,0.3999739289128357,0.0389762753106804,0.09346484748414,0.0988963239767098,0.1666811506039802,1
215,10201,44.97655890914662,10.547351878044948,0.7723916041060211,0.4810173127010878,0.0181766543595569,0.27651235444476,0.2526554955978415,0.0541891508094291,0.155239988639591,0.1371201363249077,0.1061062198239136,4
216,10202,46.943426376092205,9.785183096605929,0.707714276000408,0.4830857104001632,0.0147152911068458,0.2426743442098528,0.2797184900831734,0.0600127959053103,0.1356365962891874,0.1503518873960332,0.1168905950095969,3
217,10203,45.54422815753735,9.073582967597348,0.3612494341330919,0.4945224083295609,0.0182752712735579,0.2301541976013706,0.2272986864648772,0.0533028745478774,0.1905577765086617,0.1856082238720731,0.0948029697315819,4
218,10204,48.062299750801,8.952761627906977,0.2702029191883232,0.4788180847276611,0.0080710250201775,0.2058111380145278,0.2429378531073446,0.0460048426150121,0.1702986279257465,0.234866828087167,0.0920096852300242,0
219,10205,45.24355948869224,9.091878425510712,0.5035398230088496,0.4927236971484759,0.0154949121184088,0.2125346901017576,0.2511563367252544,0.0598982423681776,0.1840888066604995,0.163968547641073,0.1128584643848288,4
220,10206,48.01107131227613,8.233706385780119,0.0,0.4861608596548356,0.0108024691358024,0.2314814814814814,0.2214506172839506,0.0640432098765432,0.2260802469135802,0.1674382716049382,0.0787037037037037,0
221,10207,46.86304401278584,8.314462299134734,0.4064420949102532,0.5148758298500123,0.0123456790123456,0.2098765432098765,0.2213707960834397,0.0498084291187739,0.1340996168582375,0.2822477650063857,0.0902511707109408,3
222,10208,42.45425369332654,9.23464123808035,0.6418746816097809,0.5120224146714213,0.0130220553730642,0.2050680431722196,0.249061473486626,0.0517362740497419,0.2049507273580478,0.1947442515251055,0.0814171750351947,7
223,10209,48.016723443790646,8.254898837024056,0.2832146175286466,0.5184267575100651,0.0107797340998922,0.2109234638878907,0.2835070068271649,0.0521020481494789,0.1239669421487603,0.2141573841178584,0.1045634207689543,0
224,10210,47.74561118335501,8.809674728940784,0.3847529258777633,0.4861833550065019,0.0101132686084142,0.2880258899676375,0.2083333333333333,0.0513754045307443,0.1116504854368932,0.2532362459546926,0.0772653721682847,0
225,10301,45.04476249228871,10.861344041573169,0.9142257865515114,0.4683939954760436,0.0124189503983856,0.2115079306200572,0.3169874030001335,0.0490971408222917,0.147098535543125,0.1482410196299538,0.1146490199860527,4
226,10302,46.45920303605313,9.007656508031827,0.2277039848197343,0.5240110932710553,0.0103422802265451,0.1603053435114503,0.3073134695887712,0.0494951982270376,0.1588278749076582,0.2354099975375523,0.0783058360009849,3
227,10303,47.47339390006489,9.153169952051146,0.7012329656067489,0.4831927319922128,0.0088436135676704,0.1474308742863539,0.3868801074666965,0.0476883465800962,0.1211239225344229,0.1892981081383633,0.0987350274263965,3
228,10304,46.91758612925017,9.151036178433438,0.4172483674848007,0.5114839000225174,0.008376545672118,0.1501794974072596,0.3570003988831272,0.0532508974870363,0.1192660550458715,0.2295572397287594,0.0823693657758276,3
229,10305,48.19126916925393,9.052657098525987,0.4935553673910998,0.4976009031893875,0.0080218193486282,0.1429488207925557,0.3462217230867961,0.0465265522220439,0.1326808920263115,0.2108134124819509,0.1127867800417134,0
230,10306,50.23621914102131,7.328183941081372,0.1476158268515387,0.5355089617855935,0.0166877370417193,0.188621997471555,0.2118836915297092,0.0584070796460177,0.1309734513274336,0.3104930467762326,0.0829329962073325,5
231,10307,49.04459424423127,8.713051693885815,0.4402385273528649,0.4919626652838994,0.0114870509607351,0.1581035923141186,0.3270676691729323,0.0530492898913951,0.1136173767752715,0.2418546365914786,0.0948203842940685,0
232,10401,45.13891650099404,9.730206757438223,0.3076540755467197,0.6108349900596421,0.0073089700996677,0.1933554817275747,0.3687707641196013,0.0458471760797342,0.0837209302325581,0.2019933554817276,0.0990033222591362,4
233,10402,45.59170731707317,10.329692154915591,0.697560975609756,0.5346341463414634,0.0141911069063386,0.1967833491012299,0.4115421002838221,0.032166508987701,0.0567644276253547,0.1466414380321665,0.1419110690633869,4
234,10403,45.86404971203395,8.849082780946508,0.3852682631100333,0.5284934828735981,0.0133074577210978,0.1741059051843637,0.2886054893263099,0.0618242306626004,0.1879678403105073,0.1663432215137233,0.1078458552813972,3
235,10404,48.41461595824012,9.43960990247562,0.6010439970171514,0.5197613721103654,0.008871989860583,0.2027883396704689,0.3891001267427122,0.0253485424588086,0.0722433460076045,0.1989860583016476,0.1026615969581749,0
236,11101,43.84944394856826,11.031045791926614,0.8556196173980171,0.493233300364268,0.0124501337074218,0.2536933935382052,0.2961728990399369,0.0477839638770768,0.1183201087194774,0.1685590285388628,0.1030204725790188,1
237,11102,47.94977843426884,8.646084337349398,0.0,0.5819793205317577,0.0239130434782608,0.1630434782608695,0.4695652173913043,0.0347826086956521,0.067391304347826,0.1413043478260869,0.1,0
238,11201,43.51785097316596,10.201179630927353,0.8254635494644708,0.5354140274098814,0.0140703517587939,0.2443327749860413,0.2584031267448353,0.0615298715801228,0.1858179787828029,0.1558905639307649,0.0799553322166387,1
239,11202,43.02915107346858,10.178657556270096,0.5838093362221785,0.6275359464250542,0.0111057460164171,0.1974891356832448,0.3689039111540318,0.0569773056494447,0.1274746499275712,0.1366489618541767,0.1014002897151134,7
240,11203,41.66275051831375,9.70633263743911,0.926744989633725,0.6717346233586731,0.008130081300813,0.2621951219512195,0.3048780487804878,0.0365853658536585,0.1382113821138211,0.1626016260162601,0.0873983739837398,7
241,11301,43.58674837227116,10.027342179332528,0.7885867483722712,0.5515128303332056,0.0086517664023071,0.2573900504686373,0.3085796683489545,0.0353280461427541,0.072819033886085,0.190338860850757,0.1268925739005046,1
242,11302,42.08453608247423,10.478813559322036,0.0,0.6329896907216495,0.0095541401273885,0.2388535031847133,0.4522292993630573,0.0159235668789808,0.0509554140127388,0.1496815286624203,0.0828025477707006,7
243,11303,42.1051282051282,9.865229110512129,0.0,0.5769230769230769,0.0404040404040404,0.3383838383838384,0.1969696969696969,0.0757575757575757,0.0707070707070707,0.1767676767676767,0.101010101010101,7
244,11401,46.51760279494759,10.03231244731666,0.624025799516259,0.5361461972588014,0.0137566137566137,0.317989417989418,0.2582010582010582,0.0455026455026455,0.0973544973544973,0.1756613756613756,0.0915343915343915,3
245,11402,47.87747408105561,9.190962099125365,0.0,0.5424128180961357,0.0082644628099173,0.2156273478587528,0.3486100676183321,0.0518407212622088,0.0841472577009767,0.1705484598046581,0.120961682945154,0
246,12101,45.100981794859145,11.689535117729925,0.9573930632986334,0.4940944299176081,0.0093706969008744,0.3106994044957885,0.2787603497916629,0.0980883063001842,0.1282927090970868,0.0892898656985997,0.0854986677158032,1
247,12102,47.56306306306306,10.054054054054054,0.0,0.7387387387387387,0.009933774834437,0.1887417218543046,0.4437086092715231,0.086092715231788,0.0827814569536423,0.1092715231788079,0.0794701986754966,3
248,12103,41.7109634551495,11.623333333333331,0.0,0.8588039867109635,0.0,0.203125,0.39453125,0.11328125,0.12109375,0.06640625,0.1015625,7
249,12104,44.71310344827586,11.537921348314606,0.0,0.8041379310344827,0.0,0.2131147540983606,0.3893442622950819,0.110655737704918,0.1352459016393442,0.0204918032786885,0.1311475409836065,1
250,12201,38.9798522498321,12.137602179836511,0.8865010073875084,0.6178643384822028,0.0115340253748558,0.2179930795847751,0.4855824682814302,0.0322952710495963,0.0945790080738177,0.0853517877739331,0.0726643598615917,2
251,12202,38.66153846153846,14.884615384615383,0.0,0.9384615384615383,0.0,0.0851063829787234,0.723404255319149,0.0425531914893617,0.0851063829787234,0.0212765957446808,0.0425531914893617,2
252,12301,42.92522132228292,10.546324655436448,0.8687135053682427,0.6012431719721228,0.0079295154185022,0.3352422907488986,0.2559471365638766,0.085022026431718,0.1088105726872246,0.1339207048458149,0.0731277533039647,7
253,12302,43.49952963311383,11.704158790170132,0.0,0.8278457196613358,0.0131578947368421,0.2072368421052631,0.2171052631578947,0.1513157894736842,0.1677631578947368,0.1414473684210526,0.1019736842105263,1
254,12303,42.5187165775401,11.355742296918768,0.0,0.8636363636363636,0.0059523809523809,0.1428571428571428,0.4226190476190476,0.1369047619047619,0.1309523809523809,0.0476190476190476,0.1130952380952381,7
255,12401,45.5379393939394,10.5170362019291,0.8857575757575757,0.5118181818181818,0.0112290227048371,0.300715695952616,0.251604146100691,0.0881046396841066,0.123025666337611,0.1546150049358341,0.070705824284304,4
256,12402,37.86284722222222,13.084880636604774,0.0,0.6692708333333334,0.0067340067340067,0.207070707070707,0.271043771043771,0.1127946127946128,0.1245791245791245,0.207070707070707,0.0707070707070707,2
257,13101,38.91338489680105,13.632273038513867,1.0,0.5114692707658183,0.0226520686668591,0.3958411986349537,0.2550060331490076,0.0527882031579648,0.0426169801683359,0.0931029632755187,0.1379925529473598,2
258,13102,44.31830022793879,10.99803371258592,1.0,0.4816183653533051,0.0193754273991338,0.3129701390471848,0.2342961346836432,0.1149500146536845,0.0974632843791722,0.0971376469438926,0.1238073528932886,1
259,13103,44.631295285359805,9.889811778492788,1.0,0.4888138957816377,0.0296255006399933,0.316899954581114,0.1817168338907469,0.1448449564391593,0.111565299971097,0.1200090837771997,0.0953383707006895,4
260,13104,45.70063428815386,10.794852544648991,1.0,0.4817642155766533,0.0215990048626031,0.3320705642881375,0.207094123412115,0.1232236420520939,0.0902220211843642,0.1125560707150665,0.1132345734856195,4
261,13105,44.934927511401554,10.500720750921891,1.0,0.4814923595303946,0.0197732708626847,0.307591494380918,0.2204875331738802,0.1266996494217096,0.1015694112250581,0.1167556764195144,0.1071229645162347,4
262,13106,43.44777431268646,11.50600284644064,1.0,0.4980096853528054,0.0220909470804999,0.346275120616951,0.2288682900885157,0.1043004216844584,0.0689890969874254,0.1089541465638415,0.1205219769783079,1
263,13107,43.53056172822143,11.958223784553258,0.9990576917667576,0.4796911479283283,0.0193801372445516,0.2766005580272981,0.2375889198904054,0.1022295955558907,0.0805620491164567,0.1137169142598597,0.1699218259055375,1
264,13108,42.32808284744583,12.036749362392769,1.0,0.484714745701605,0.0223029508977756,0.3444897716106363,0.2479528332787422,0.0834350713158443,0.0618169907393621,0.1016585772563499,0.1383438049012893,7
265,13109,45.714432931477454,11.964315036359372,1.0,0.4718653829865326,0.0186656480774127,0.3322638146167558,0.2503183091418385,0.0868347338935574,0.0654698242933537,0.1044308632543926,0.142016806722689,6
266,13110,45.224058688970906,12.064760115055494,0.9996982752571676,0.4695959695187841,0.0187678116094195,0.3642130393480326,0.20985200739963,0.0871831408429578,0.0670841457927103,0.1053759812009399,0.1475238738063096,1
267,13111,45.25292500981547,10.39021932973574,1.0,0.4818217510797016,0.0223301836334462,0.3317659119272597,0.1806248885719379,0.125958281333571,0.1060795150650739,0.1317302549474059,0.101510964521305,4
268,13112,43.01429546577954,9.6311053257117,1.0,0.4855201525268138,0.022393498779199,0.2926095987755548,0.1645894828905652,0.1646077038008818,0.1344338763164607,0.1377865238147297,0.0835793156226085,7
