,COMUNA,P09,esc_rec,urban,hom,Comuna,Artés,Boric,Kast,MEO,Parisi,Provoste,Sichel,Código Comuna 2018
122,7202,48.751098096632504,8.252422841807068,0.4354319180087848,0.4994143484626647,CHANCO,0.0045121263395375075,0.13028764805414553,0.4847715736040609,0.03948110547095319,0.06627185561195713,0.1644106034968979,0.11026508742244782,7202
123,7203,48.64744588744589,9.274847506279153,0.531082251082251,0.49575757575757573,PELLUHUE,0.008453505718547987,0.1720537046245649,0.45077076081551465,0.04450522128294381,0.06812531079065141,0.13202386872202884,0.12406762804574839,7203
124,7301,44.79200758287058,10.723997493734336,0.8866325079807924,0.4791247507399558,CURICO,0.011110341963173197,0.2168766440537173,0.2971583829433753,0.08057593797591028,0.13593728367714247,0.1200332271909179,0.13830818219576355,7301
125,7302,49.03494731225824,8.69689608636977,0.5846338535414166,0.5014005602240896,HUALAÑE,0.00963623223319682,0.19682004336304504,0.23897855938328114,0.06239460370994941,0.0881715249337509,0.24500120452902915,0.15899783184774752,7302
126,7303,48.296908419210574,9.50009910802775,0.7363406572039666,0.5030138051720785,LICANTEN,0.00958044268252395,0.18566237198546415,0.24281466798810702,0.061777337297654444,0.11463495209778658,0.17806408985794517,0.20746613809051867,7303
127,7304,45.63134651464858,9.515980250125654,0.8040121229614663,0.48615961899263965,MOLINA,0.009832580387988307,0.2105235184693064,0.2595801222428913,0.0875365399946851,0.14036672867393038,0.17241562583045442,0.11974488440074409,7304
128,7305,46.66675003126172,8.892685396102253,0.5060647742903589,0.49180942853570087,RAUCO,0.008582695430294595,0.13964277429830665,0.3419160287636279,0.08884249594061702,0.12201345395499884,0.16747854326142425,0.1315240083507307,7305
129,7306,45.44388507942019,9.286800459729466,0.41645690478257097,0.5030813297456818,ROMERAL,0.009685986564599281,0.16388064364942978,0.3351038900171848,0.0721762224652398,0.11591938759568818,0.16325574129042336,0.1399781284174348,7306
130,7307,46.17984854859066,8.675720223591801,0.42175010517458983,0.5050483803113168,SAGRADA FAMILIA,0.009822646657571623,0.17776261937244203,0.26821282401091406,0.07598908594815826,0.13533424283765347,0.2,0.13287858117326057,7307
131,7308,45.851462729825194,8.88193804167435,0.3177248437641518,0.5071098632370257,TENO,0.010783608914450037,0.17294854678032248,0.3211461435760501,0.07969600492964979,0.1478894936838862,0.1261168737804252,0.1414193283352162,7308
132,7309,49.7201514269074,8.879833432480666,0.26528829353523586,0.5198019801980198,VICHUQUEN,0.00911743253099927,0.14514952589350838,0.31181619256017507,0.039022611232676876,0.06783369803063458,0.15098468271334792,0.2760758570386579,7309
133,7401,46.11668262839663,10.463601924848982,0.8239826183907717,0.4658299861347361,LINARES,0.008661781930106503,0.21518263285484707,0.34249448424263884,0.0647726963201046,0.1338218069893498,0.11268488001525345,0.12238171764769973,7401
134,7402,46.419627313172995,8.984093319194061,0.41556515571603586,0.4852021406925011,COLBUN,0.010044937879989427,0.1998413957176844,0.28284430346286016,0.08908273856727465,0.14961670631773724,0.15833994184509648,0.11022997620935765,7402
135,7403,46.638130455346776,8.356236362826735,0.2944489831018618,0.5062561809347723,LONGAVI,0.005557209486950481,0.16314379279547483,0.4150044656147663,0.05140418775429195,0.10687704674010122,0.14031953954549967,0.11769375806291556,7403
136,7404,47.35111411208643,9.52836272703343,0.7262145911707019,0.4758367898138324,PARRAL,0.006530465520340303,0.16487927625666526,0.3896710802228746,0.04966748547121203,0.09292433047750284,0.14343059133664848,0.15289677071475646,7404
137,7405,47.64110328483971,8.43135149644343,0.33954315054966755,0.5000329142255283,RETIRO,0.007616673590915386,0.125744356737294,0.4101924941143886,0.0553939897521119,0.10206342611826617,0.129206481096801,0.16978257859022297,7405
138,7406,46.156956355170486,9.468517121737818,0.7003506910676922,0.47567264904370377,SAN JAVIER,0.008501794823351597,0.17129542162604697,0.3349707160400529,0.06165375653378676,0.13470621575665975,0.15750362113483216,0.13136847408526986,7406
139,7407,47.291234607906674,9.137258172114743,0.5816591056383669,0.47974724562540505,VILLA ALEGRE,0.007147719537100068,0.1640571817562968,0.3498978897208986,0.0673927842069435,0.10823689584751532,0.15946221919673248,0.14380530973451328,7407
140,7408,46.15102856297173,8.49319830713422,0.3400917566967589,0.5018499334023975,YERBAS BUENAS,0.010838380618425247,0.14886834555307618,0.358144724258846,0.07730315588141537,0.11826585910105196,0.1708638826904686,0.1157156518967166,7408
141,8101,43.34314625887976,12.53799783984302,0.9814991037245225,0.4744450837630292,CONCEPCION,0.014570090501892683,0.24866083727004662,0.30623718229958474,0.05870889408115581,0.12936567049964798,0.11265291962982991,0.12980440571784224,8101
142,8102,44.24378905744313,10.741636223803114,0.9727083357851503,0.47076061244424566,CORONEL,0.012000677457598414,0.19975321187486392,0.280636810142508,0.07725436113328978,0.24761075221988338,0.1158210544143621,0.06692313275749437,8102
143,8103,44.74502291222854,11.826174139173482,0.9992950083526184,0.45940933960673724,CHIGUAYANTE,0.014302776078534184,0.23612688980162544,0.2650528707506773,0.0797576393136998,0.17268198898890152,0.11337353258178216,0.11870430248477963,8103
144,8104,49.07381037142518,8.771843465419641,0.41260234959060166,0.5061113088880977,FLORIDA,0.011848341232227487,0.13420939250323136,0.33649289099526064,0.06828953037483843,0.14541146057733736,0.17320120637656183,0.13054717794054288,8104
145,8105,45.12956550876801,9.83919854694063,0.8449123198927734,0.4766000223388808,HUALQUI,0.011040638947615691,0.17066008926474044,0.2758985200845666,0.10077519379844961,0.21658444914258868,0.12696734789758046,0.09807376086445854,8105
146,8106,46.20839407191448,9.941748474807222,0.99738824101069,0.47233357628765793,LOTA,0.010371282439856033,0.18436256866830839,0.29380564500852435,0.08581170676264444,0.21898086758855845,0.14557681379049062,0.061091115741617734,8106
147,8107,45.36279823434095,10.778897197328615,0.9901938872436721,0.46817902441750014,PENCO,0.014343279286193994,0.2103041350858678,0.23136333109469442,0.07924781732706515,0.2122229684351914,0.1662669097188909,0.08625155905209632,8107
148,8108,43.12208767306647,12.188781427218657,0.9988810808549797,0.4644246455013176,SAN PEDRO DE LA PAZ,0.01055061707085527,0.21284629325968757,0.3109950806938811,0.06313109519288858,0.15700785362906705,0.10278760680072495,0.14268145335289548,8108
149,8109,47.17974829474493,8.914632951092816,0.662887885483716,0.48227495436641366,SANTA JUANA,0.013340849304772641,0.16647876738068396,0.4049229612927471,0.06407365652010523,0.1516347237880496,0.11987974445697107,0.07966929725667042,8109
150,8110,45.13114459378478,11.583740520849751,0.9895728105470422,0.47162914134063866,TALCAHUANO,0.013734041709618587,0.20954722068035841,0.3011656490365554,0.07219094441360717,0.20838950122908573,0.09818412497026406,0.09678851796051066,8110
151,8111,46.759302739238706,10.599127272727273,0.9014111229692873,0.45948061188189254,TOME,0.011053373260524925,0.21838118724678526,0.30266866302624623,0.0627091773824203,0.16751805531090364,0.14638013035053726,0.09128941342258234,8111
152,8112,45.23949585782058,11.529234060390559,0.99168731855838,0.46263541740423425,HUALPEN,0.013326877994088267,0.2085414330853124,0.2539496483538885,0.0871725614106615,0.22510447456936092,0.1171644072979309,0.09474059728875751,8112
153,8201,45.51242488224785,9.432182251538164,0.913919116452818,0.4797791132044827,LEBU,0.010684962321448655,0.17545832864694635,0.3909571476774266,0.0710831177595321,0.14092902935552806,0.15161399167697673,0.05927342256214149,8201
154,8202,45.189229506973966,9.90723040160333,0.7513612292086224,0.483516073692847,ARAUCO,0.008564266815206795,0.15339089263333797,0.34695724829410945,0.06001949589193706,0.23436847235761035,0.11746274892076312,0.07923687508703524,8202
155,8203,45.82890178067843,9.321837174597912,0.5602288292643622,0.47341068407058257,CAÑETE,0.012582144574451034,0.13960570604263503,0.5045680397499599,0.045760538547844204,0.10907196666132393,0.11676550729283539,0.07164609713095048,8203
156,8204,47.71789193976971,8.79819004524887,0.5013286093888397,0.4980070859167405,CONTULMO,0.009590556990040576,0.1217263002582073,0.5743268166728145,0.05127259313906308,0.07930652895610475,0.11287347842124677,0.05090372556252305,8204
157,8205,45.75470984020185,9.65687032740397,0.9317493692178301,0.48061396131202694,CURANILAHUE,0.012801696020874102,0.17343444227005872,0.31784083496412263,0.06433463796477495,0.20874103065883887,0.15753424657534246,0.06531311154598826,8205
158,8206,45.2825241416309,9.135111050178228,0.8844554721030042,0.47585836909871243,LOS ALAMOS,0.009997436554729556,0.132017431427839,0.4482184055370418,0.04870546013842605,0.1623942578825942,0.13752883875929248,0.061138169700076905,8206
159,8207,43.99388670017661,8.437742114001107,0.36747724493954625,0.5023773943757641,TIRUA,0.015187849720223821,0.15480948574473755,0.5158539834798828,0.03730349054090061,0.08579802824407141,0.1286970423661071,0.06235011990407674,8207
160,8301,44.780819612541904,10.743553077541817,0.7421343852232798,0.47378128407759934,LOS ANGELES,0.00816824576514499,0.13561584840654609,0.4233563020384726,0.04671260407694516,0.1667815101923629,0.09239161642262417,0.12697387309790412,8301
161,8302,48.17783505154639,9.335997335997336,0.49710051546391754,0.47036082474226804,ANTUCO,0.009229098805646038,0.13300760043431054,0.2969598262757872,0.0494028230184582,0.21715526601520088,0.18023887079261672,0.11400651465798045,8302
162,8303,45.72735350512089,9.483624193162802,0.7396997614927746,0.4900621989430856,CABRERO,0.006874767744332962,0.12160906726124117,0.34355258268301747,0.06419546636937941,0.25743218134522483,0.11882199925678187,0.0875139353400223,8303
163,8304,46.97806592341251,9.665180230397622,0.7164323800290838,0.46788657295201164,LAJA,0.009314330602625967,0.1457748849736281,0.3040062843676355,0.07092357760071821,0.25754685220513973,0.11367972169229043,0.09875434855796207,8304
164,8305,46.13130391127744,9.156986453887548,0.8037971794988819,0.4895714481310757,MULCHEN,0.00866062437059416,0.13605236656596173,0.37885196374622354,0.04682779456193353,0.18429003021148035,0.16253776435045317,0.08277945619335347,8305
165,8306,46.046853183017014,9.69523959316347,0.8561824481563841,0.48673527434452085,NACIMIENTO,0.008601134215500945,0.12920604914933836,0.34905482041587904,0.04508506616257089,0.26956521739130435,0.11947069943289225,0.07901701323251417,8306
166,8307,46.25750834260289,8.924292016507756,0.610678531701891,0.48623470522803114,NEGRETE,0.006747638326585695,0.09446693657219973,0.41700404858299595,0.05856950067476383,0.17840755735492578,0.13711201079622132,0.1076923076923077,8307
167,8308,50.127394636015325,8.817021276595744,0.4540229885057471,0.49936143039591313,QUILACO,0.006014215418261345,0.12848551120831056,0.3652268999453253,0.04319300164024057,0.1273920174958994,0.22361946418808093,0.1060688901038819,8308
168,8309,48.49680228602531,8.805916505391208,0.5750442237039053,0.48782147230915773,QUILLECO,0.011250654107796965,0.10727367870225013,0.3869701726844584,0.06384092098377812,0.17660910518053374,0.14965986394557823,0.1043956043956044,8309
169,8310,48.858246427191965,9.609344326658814,0.8304364619544226,0.46697566628041715,SAN ROSENDO,0.00688924218335983,0.1658717541070482,0.2702702702702703,0.10810810810810811,0.228404875463699,0.1494435612082671,0.07101218865924748,8310
170,8311,46.60416462037128,9.102802802802803,0.5658579707297908,0.4809940084471074,SANTA BARBARA,0.009185069376587845,0.12605042016806722,0.40687903068204023,0.043971076802814146,0.16904436193081884,0.1309360953683799,0.11393394567129177,8311
171,8312,47.88078725398313,9.52511240792117,0.8271790065604498,0.4795688847235239,TUCAPEL,0.009327701513551567,0.14607532558958114,0.32083773319253783,0.05367828229496656,0.20204153467089053,0.16525871172122492,0.10278071101724745,8312
172,8313,48.83277955657585,9.121614082935597,0.582673835558509,0.48716244789464147,YUMBEL,0.009993028119916338,0.16046943992563328,0.38054845456658143,0.05484545665814548,0.15756448989077387,0.14431791773181502,0.09226121310713456,8313
173,8314,42.269781461944234,7.363706763035622,0.0,0.5214770158251696,ALTO BIOBIO,0.02165674066053059,0.20411478072550082,0.2717920952896589,0.06442880346507851,0.13806172171088252,0.21602598808879264,0.08391987005955603,8314
174,9101,43.35658268911239,12.023093650679858,0.9346222406322285,0.4645511707678059,TEMUCO,0.010070644821884864,0.1955174774955325,0.3926632930841559,0.05667451609132054,0.1263172837650517,0.10036407969671159,0.11839270504534295,9101
175,9102,47.634463876627365,8.493076878512253,0.5271833268145499,0.48985863552550707,CARAHUE,0.011946294534305952,0.1296120097261867,0.42034041653451737,0.05254255206681467,0.09979913310075061,0.18479754730944076,0.10096204672798394,9102
176,9103,49.05263551961665,9.102972889710413,0.4859988020365379,0.4979035639412998,CUNCO,0.007254677357770141,0.13885707012854778,0.43133511518391243,0.05256459208349243,0.12231131475117729,0.14852997327224132,0.0991472572228586,9103
177,9104,45.65524861878453,8.595585412667946,0.2972375690607735,0.50902394106814,CURARREHUE,0.017592273197654364,0.18903070024146257,0.4246291824767161,0.04311831666091756,0.09313556398758192,0.11486719558468438,0.1176267678509831,9104
178,9105,47.144244255043695,8.9868472384774,0.3151904196784982,0.49638580213615274,FREIRE,0.013695652173913043,0.1501086956521739,0.39467391304347826,0.06206521739130435,0.10326086956521739,0.17717391304347826,0.09902173913043479,9105
179,9106,47.51724137931034,8.094695621217515,0.35085922385341983,0.49743939911232504,GALVARINO,0.014308114464915719,0.1724813798510388,0.3531948255586045,0.07369658957271658,0.09270874166993336,0.222265778126225,0.07134457075656606,9106
180,9107,48.28628780444286,9.458632101489245,0.6907841912748685,0.47729503077883845,GORBEA,0.006129328838492185,0.12166717744406988,0.4834508121360711,0.03493717437940545,0.10159362549800798,0.12886913882929818,0.12335274287465522,9107
181,9108,44.91707334577293,9.943429427180831,0.7155877709200517,0.47814697861346345,LAUTARO,0.009395797990343208,0.1416547044238549,0.4514550437165601,0.05122014876680151,0.11933968419678977,0.14335116794988909,0.08358345295576144,9108
182,9109,47.72693579655605,9.309979016087667,0.684570646595963,0.4802143916067967,LONCOCHE,0.009811161514927735,0.15993248232935964,0.36934275767486024,0.06203185990083342,0.13777824665049057,0.16214790589724654,0.09895558603228188,9109
183,9110,48.872463148899804,8.92024128686327,0.4424268318735313,0.49946592608417006,MELIPEUCO,0.011812812358019082,0.16447069513857338,0.42889595638346206,0.043162199000454336,0.11222171740118128,0.1490231712857792,0.09041344843253067,9110
184,9111,46.68039043924415,9.43973594548552,0.5626329620823426,0.480999457723272,NUEVA IMPERIAL,0.013463429392632932,0.16609938733832538,0.355268134029196,0.0764692534604039,0.12457454050374404,0.17404129793510326,0.0900839573405945,9111
185,9112,43.5555736724822,10.118785926938417,0.59713390220483,0.4769462108447923,PADRE LAS CASAS,0.010328162756255359,0.17183724374464104,0.36132979967261675,0.07218021669654688,0.17023930158235248,0.11622106165718295,0.09786421389040455,9112
186,9113,46.58957718780728,9.064906709011513,0.5162241887905604,0.49183874139626355,PERQUENCO,0.012224108658743633,0.1300509337860781,0.42512733446519524,0.06315789473684211,0.15483870967741936,0.15551782682512733,0.05908319185059423,9113
187,9114,47.461371113233575,9.893262102049716,0.6498991828504722,0.4764406240050939,PITRUFQUEN,0.008193445243804956,0.15717426059152678,0.44834132693844925,0.057154276578737014,0.10761390887290168,0.12420063948840927,0.09732214228617106,9114
188,9115,44.443133198551884,10.930618987464776,0.643048568338897,0.4913254031689313,PUCON,0.011094795235764399,0.2365801925273291,0.37469407733724913,0.04837657040300212,0.1102953173437755,0.08883994126284875,0.130119105890031,9115
189,9116,49.06283740012956,8.001563023333706,0.2145324983804794,0.49093068451738286,SAAVEDRA,0.02109872611464968,0.15127388535031847,0.31468949044585987,0.08081210191082802,0.10648885350318471,0.23546974522292993,0.0901671974522293,9116
190,9117,49.09040188300933,8.20965578900313,0.34190567518089093,0.5027460552698109,TEODORO SCHMIDT,0.007272727272727273,0.11841897233201581,0.4216600790513834,0.04774703557312253,0.10371541501976285,0.1440316205533597,0.15715415019762846,9117
191,9118,48.9893558951965,8.502022033189235,0.39164847161572053,0.4982259825327511,TOLTEN,0.00987211128561813,0.12676688355396007,0.4168723356517837,0.05698900605788647,0.10320843616782589,0.14157505048238725,0.14471617680053847,9118
192,9119,45.0701805902217,9.6374245268659,0.542896295208731,0.48710419419566386,VILCUN,0.009364172675344134,0.1352186534319693,0.4188594437681431,0.05131566626088585,0.12182788650622718,0.15029497143927334,0.11311920591815713,9119
193,9120,45.76474460563209,10.483272307769473,0.6518346946239181,0.48197001097159575,VILLARRICA,0.011619931410127094,0.20843251966915474,0.40334879967722415,0.047811176114585435,0.10990518458745209,0.10357070808957031,0.11531168045188622,9120
194,9121,47.043614457831325,8.39325699745547,0.3536144578313253,0.4910843373493976,CHOLCHOL,0.016535281676600653,0.1517015958469525,0.34993270524899056,0.06825610459527014,0.15804652951355508,0.14997115939242453,0.1055566237262065,9121
195,9201,46.22424887267569,10.257275781855776,0.9132340274611136,0.46982824137406903,ANGOL,0.007227208313651394,0.13259329239489845,0.47151629664619743,0.044402456306093525,0.1450165328294757,0.10377893245158243,0.09546528105810109,9201
196,9202,46.04672007170467,8.819137990168057,0.7421993165648983,0.48142961178645455,COLLIPULLI,0.009456013599660008,0.11889077773055673,0.5258181045473863,0.05163620909477263,0.12430939226519337,0.09806629834254144,0.0718232044198895,9202
197,9203,48.479696394686904,9.48646967340591,0.7276660341555977,0.4693738140417457,CURACAUTIN,0.007692307692307693,0.12985658409387224,0.5423728813559322,0.04602346805736636,0.08565840938722295,0.10951760104302477,0.0788787483702738,9203
198,9204,46.77706208624083,8.475621147020362,0.4775451780282698,0.48613347647164074,ERCILLA,0.0171291538198013,0.16615279205207262,0.5104487838300787,0.06235011990407674,0.06132237067488866,0.11031175059952038,0.0722850291195615,9204
199,9205,45.80871862615588,8.433739893106756,0.38031704095112284,0.5290620871862616,LONQUIMAY,0.007020623080298377,0.12724879333040806,0.47038174637999125,0.0370776656428258,0.09368143922773146,0.19306713470820536,0.07152259763053971,9205
200,9206,47.959368764737896,8.146980122324159,0.5936876473789225,0.4939234536549973,LOS SAUCES,0.008059873344847437,0.1111111111111111,0.5414507772020726,0.03742084052964882,0.07973517559009786,0.13298791018998274,0.0892343120322395,9206
201,9207,47.83222895812773,7.552616279069768,0.4245030311574792,0.5140279148456225,LUMACO,0.012533140515786937,0.13400819474572187,0.5888165823089901,0.04217883827428296,0.05808628585201253,0.1096649795131357,0.0547119787900699,9207
202,9208,48.25408618127786,8.641245226246962,0.6366441879071894,0.47433992456280716,PUREN,0.009306742640075973,0.1168091168091168,0.5021842355175689,0.04368471035137702,0.07692307692307693,0.1754985754985755,0.07559354226020892,9208
203,9209,45.87271771969,9.123612239371784,0.8053329830553001,0.47786680677787996,RENAICO,0.008241111372733695,0.10477984459618554,0.41323287026136096,0.060984224158229336,0.18648457734871673,0.13562514716270307,0.09065222510007064,9209
204,9210,48.28399828399829,8.986527276742988,0.7631917631917632,0.4653224653224653,TRAIGUEN,0.013287775246772968,0.16109845608706658,0.48468742090609973,0.0545431536319919,0.0656795747911921,0.12541128828144774,0.095292331055429,9210
205,9211,46.67869409176861,9.926690165947166,0.7286690078339058,0.4689538069694748,VICTORIA,0.008231852506973263,0.11687869923124022,0.5763657391659297,0.050343560786448055,0.07000476222872304,0.1004830260561943,0.07769236002449147,9211
206,10101,42.54869843370836,11.067854942893796,0.8914019413192147,0.48608537392455325,PUERTO MONTT,0.013796172674677348,0.21465657914256045,0.32852920703387994,0.06318396038022206,0.16532584756883822,0.10656944301804115,0.10793879018178083,10101
207,10102,46.00327713507324,8.86432119879469,0.4560350613969282,0.5002961266632447,CALBUCO,0.013807944050928002,0.19384918855913208,0.303774769120416,0.06366000179323948,0.19797363937953913,0.12839594727875908,0.09853850981798619,10102
208,10103,48.82839506172839,8.669233237086942,0.0,0.5552469135802469,COCHAMO,0.012305699481865285,0.18393782383419688,0.4183937823834197,0.044689119170984455,0.09585492227979274,0.1172279792746114,0.12759067357512954,10103
209,10104,47.986927409926665,8.511615284411636,0.5805080242321182,0.5005845467105963,FRESIA,0.0083443959795183,0.15911245970036034,0.3891522852266262,0.04001517162905367,0.0931158733168974,0.22340223781528543,0.08685757633225867,10104
210,10105,45.713841930356885,9.688352104327208,0.6923132495304147,0.4879352694697298,FRUTILLAR,0.0071693153303859485,0.1614290835225236,0.38953279961763654,0.044808220814912175,0.14434221531843708,0.15880033456804876,0.09391803082805592,10105
211,10106,47.61489246897402,8.392710634269486,0.45278655669467355,0.5119093501888538,LOS MUERMOS,0.005585748792270531,0.12016908212560387,0.4852053140096618,0.03698671497584541,0.11458333333333333,0.12952898550724637,0.10794082125603864,10106
212,10107,45.459094339622645,9.824587241299124,0.8048301886792453,0.4871698113207547,LLANQUIHUE,0.008424814909369416,0.17806995149348992,0.33418432473832016,0.07173857544038806,0.17564462598927752,0.15190196579014553,0.08003574163900945,10107
213,10108,48.96804477342481,8.522421110906071,0.4510742011193356,0.5045134500812422,MAULLIN,0.009109127345600291,0.16068500637638913,0.4002550555656768,0.03789396975769721,0.13026052104208416,0.17143377664419748,0.0903625432683549,10108
214,10109,44.335523514023244,11.659989984977466,0.7225771126117905,0.48497292693313865,PUERTO VARAS,0.008255844268706005,0.19375162944294777,0.3999739289128357,0.03897627531068046,0.09346484748414009,0.09889632397670983,0.1666811506039802,10109
215,10201,44.97655890914662,10.547351878044948,0.7723916041060211,0.4810173127010878,CASTRO,0.018176654359556944,0.27651235444476,0.2526554955978415,0.05418915080942914,0.15523998863959101,0.1371201363249077,0.10610621982391366,10201
216,10202,46.943426376092205,9.785183096605929,0.707714276000408,0.4830857104001632,ANCUD,0.01471529110684581,0.24267434420985284,0.2797184900831734,0.0600127959053103,0.13563659628918745,0.15035188739603328,0.11689059500959693,10202
217,10203,45.54422815753735,9.073582967597348,0.3612494341330919,0.4945224083295609,CHONCHI,0.018275271273557967,0.23015419760137065,0.22729868646487722,0.0533028745478774,0.1905577765086617,0.1856082238720731,0.09480296973158195,10203
218,10204,48.062299750800996,8.952761627906977,0.27020291918832323,0.4788180847276611,CURACO DE VELEZ,0.008071025020177562,0.20581113801452786,0.24293785310734464,0.04600484261501211,0.17029862792574657,0.23486682808716708,0.09200968523002422,10204
219,10205,45.243559488692235,9.091878425510712,0.5035398230088496,0.4927236971484759,DALCAHUE,0.015494912118408881,0.21253469010175763,0.2511563367252544,0.05989824236817761,0.18408880666049954,0.16396854764107308,0.11285846438482887,10205
220,10206,48.01107131227613,8.233706385780119,0.0,0.4861608596548356,PUQUELDON,0.010802469135802469,0.23148148148148148,0.22145061728395063,0.06404320987654322,0.22608024691358025,0.16743827160493827,0.0787037037037037,10206
221,10207,46.863044012785835,8.314462299134734,0.40644209491025324,0.5148758298500123,QUEILEN,0.012345679012345678,0.20987654320987653,0.22137079608343976,0.04980842911877394,0.13409961685823754,0.2822477650063857,0.09025117071094083,10207
222,10208,42.45425369332654,9.23464123808035,0.6418746816097809,0.5120224146714213,QUELLON,0.013022055373064289,0.2050680431722196,0.249061473486626,0.051736274049741904,0.20495072735804787,0.19474425152510558,0.08141717503519474,10208
223,10209,48.016723443790646,8.254898837024056,0.28321461752864663,0.5184267575100651,QUEMCHI,0.010779734099892203,0.21092346388789077,0.28350700682716495,0.05210204814947898,0.12396694214876033,0.21415738411785842,0.10456342076895436,10209
224,10210,47.74561118335501,8.809674728940784,0.38475292587776333,0.48618335500650195,QUINCHAO,0.010113268608414239,0.28802588996763756,0.20833333333333334,0.05137540453074434,0.11165048543689321,0.2532362459546926,0.07726537216828479,10210
225,10301,45.04476249228871,10.861344041573167,0.9142257865515114,0.4683939954760436,OSORNO,0.012418950398385685,0.21150793062005727,0.31698740300013356,0.049097140822291795,0.14709853554312508,0.14824101962995387,0.11464901998605279,10301
226,10302,46.45920303605313,9.007656508031827,0.22770398481973433,0.5240110932710553,PUERTO OCTAY,0.010342280226545186,0.16030534351145037,0.30731346958877126,0.04949519822703768,0.1588278749076582,0.23540999753755232,0.07830583600098498,10302
227,10303,47.47339390006489,9.153169952051146,0.7012329656067489,0.48319273199221285,PURRANQUE,0.008843613567670435,0.14743087428635396,0.38688010746669654,0.04768834658009627,0.12112392253442293,0.18929810813836337,0.0987350274263965,10303
228,10304,46.91758612925017,9.151036178433438,0.4172483674848007,0.5114839000225174,PUYEHUE,0.008376545672118069,0.15017949740725967,0.35700039888312723,0.0532508974870363,0.11926605504587157,0.22955723972875947,0.08236936577582768,10304
229,10305,48.19126916925393,9.052657098525989,0.49355536739109984,0.49760090318938754,RIO NEGRO,0.008021819348628268,0.14294882079255575,0.3462217230867961,0.04652655222204396,0.13268089202631156,0.2108134124819509,0.11278678004171346,10305
230,10306,50.23621914102131,7.328183941081372,0.14761582685153873,0.5355089617855935,SAN JUAN DE LA COSTA,0.01668773704171934,0.188621997471555,0.21188369152970923,0.0584070796460177,0.13097345132743363,0.31049304677623263,0.0829329962073325,10306
231,10307,49.04459424423127,8.713051693885815,0.4402385273528649,0.4919626652838994,SAN PABLO,0.01148705096073517,0.15810359231411864,0.32706766917293234,0.05304928989139515,0.1136173767752715,0.24185463659147868,0.0948203842940685,10307
232,10401,45.138916500994036,9.730206757438225,0.3076540755467197,0.6108349900596421,CHAITEN,0.007308970099667774,0.19335548172757475,0.3687707641196013,0.04584717607973422,0.08372093023255814,0.2019933554817276,0.09900332225913622,10401
233,10402,45.59170731707317,10.329692154915591,0.697560975609756,0.5346341463414634,FUTALEUFU,0.014191106906338695,0.1967833491012299,0.41154210028382215,0.03216650898770104,0.05676442762535478,0.1466414380321665,0.14191106906338694,10402
234,10403,45.86404971203395,8.849082780946508,0.38526826311003337,0.5284934828735981,HUALAIHUE,0.013307457721097865,0.17410590518436372,0.28860548932630997,0.061824230662600496,0.18796784031050734,0.16634322151372333,0.10784585528139728,10403
235,10404,48.41461595824012,9.439609902475619,0.6010439970171514,0.5197613721103654,PALENA,0.008871989860583017,0.20278833967046894,0.38910012674271227,0.025348542458808618,0.07224334600760456,0.19898605830164764,0.10266159695817491,10404
236,11101,43.84944394856826,11.031045791926614,0.8556196173980171,0.493233300364268,COYHAIQUE,0.012450133707421858,0.25369339353820525,0.2961728990399369,0.04778396387707685,0.11832010871947744,0.16855902853886284,0.10302047257901889,11101
237,11102,47.949778434268836,8.646084337349398,0.0,0.5819793205317577,LAGO VERDE,0.02391304347826087,0.16304347826086957,0.46956521739130436,0.034782608695652174,0.06739130434782609,0.14130434782608695,0.1,11102
238,11201,43.517850973165956,10.201179630927353,0.8254635494644708,0.5354140274098814,AYSEN,0.01407035175879397,0.2443327749860413,0.2584031267448353,0.06152987158012284,0.1858179787828029,0.15589056393076495,0.07995533221663875,11201
239,11202,43.02915107346858,10.178657556270096,0.5838093362221785,0.6275359464250542,CISNES,0.01110574601641719,0.1974891356832448,0.36890391115403187,0.05697730564944471,0.1274746499275712,0.13664896185417671,0.10140028971511347,11202
240,11203,41.66275051831375,9.70633263743911,0.926744989633725,0.6717346233586731,GUAITECAS,0.008130081300813009,0.2621951219512195,0.3048780487804878,0.036585365853658534,0.13821138211382114,0.16260162601626016,0.08739837398373984,11203
241,11301,43.58674837227116,10.027342179332528,0.7885867483722712,0.5515128303332056,COCHRANE,0.008651766402307137,0.25739005046863733,0.30857966834895456,0.035328046142754144,0.07281903388608507,0.19033886085075702,0.12689257390050468,11301
242,11302,42.08453608247423,10.478813559322035,0.0,0.6329896907216495,O'HIGGINS,0.009554140127388535,0.23885350318471338,0.45222929936305734,0.01592356687898089,0.050955414012738856,0.14968152866242038,0.08280254777070063,11302
243,11303,42.1051282051282,9.865229110512129,0.0,0.5769230769230769,TORTEL,0.04040404040404041,0.3383838383838384,0.19696969696969696,0.07575757575757576,0.0707070707070707,0.17676767676767677,0.10101010101010101,11303
244,11401,46.51760279494759,10.032312447316661,0.624025799516259,0.5361461972588014,CHILE CHICO,0.013756613756613757,0.317989417989418,0.2582010582010582,0.0455026455026455,0.09735449735449736,0.17566137566137566,0.09153439153439154,11401
245,11402,47.87747408105561,9.190962099125365,0.0,0.5424128180961357,RIO IBAÑEZ,0.008264462809917356,0.21562734785875282,0.3486100676183321,0.051840721262208865,0.08414725770097671,0.17054845980465816,0.12096168294515403,11402
